e_id,show_id,time_event,date_event,ticket_price
1447,85,21:00:00,2017-11-18,30
1448,592,21:00:00,2017-12-16,50
1449,361,09:00:00,2017-09-12,25
1450,58,12:00:00,2017-09-22,35
1451,369,21:00:00,2017-09-01,40
1452,331,21:00:00,2017-10-24,25
1453,374,15:00:00,2017-10-11,40
1454,805,09:00:00,2017-12-06,45
1455,883,09:00:00,2017-09-24,25
1456,633,15:00:00,2017-08-14,20
1457,268,21:00:00,2017-08-27,50
1458,53,12:00:00,2017-11-02,30
1459,687,09:00:00,2017-10-26,35
1460,993,21:00:00,2017-10-28,35
1461,947,15:00:00,2017-12-08,50
1462,169,18:00:00,2017-10-26,45
1463,762,12:00:00,2017-09-06,35
1464,424,15:00:00,2017-11-12,40
1465,375,21:00:00,2017-08-13,25
1466,936,09:00:00,2017-12-09,20
1467,329,15:00:00,2017-10-02,20
1468,749,15:00:00,2017-10-29,20
1469,756,15:00:00,2017-10-24,45
1470,905,09:00:00,2017-12-23,35
1471,94,15:00:00,2017-09-09,20
1472,400,15:00:00,2017-10-27,50
1473,653,09:00:00,2017-08-15,30
1474,890,18:00:00,2017-10-08,45
1475,903,09:00:00,2017-10-26,35
1476,534,21:00:00,2017-12-02,20
1477,541,15:00:00,2017-12-12,40
1478,720,21:00:00,2017-10-20,20
1479,683,09:00:00,2017-12-15,45
1480,142,09:00:00,2017-10-19,20
1481,472,21:00:00,2017-08-01,45
1482,450,18:00:00,2017-08-02,40
1483,999,12:00:00,2017-11-14,20
1484,458,15:00:00,2017-09-20,30
1485,782,21:00:00,2017-09-19,20
1486,706,15:00:00,2017-10-08,45
1487,145,09:00:00,2017-11-15,45
1488,126,15:00:00,2017-08-08,30
1489,592,21:00:00,2017-11-24,35
1490,682,21:00:00,2017-10-12,50
1491,83,12:00:00,2017-11-20,20
1492,954,12:00:00,2017-11-02,30
1493,237,12:00:00,2017-09-01,20
1494,756,21:00:00,2017-10-07,25
1495,218,18:00:00,2017-12-16,30
1496,692,09:00:00,2017-08-23,45
1497,774,12:00:00,2017-11-03,45
1498,874,18:00:00,2017-09-22,40
1499,976,21:00:00,2017-09-15,35
1500,60,15:00:00,2017-11-29,30
1501,488,12:00:00,2017-11-04,45
1502,622,12:00:00,2017-10-06,40
1503,348,15:00:00,2017-10-02,50
1504,58,18:00:00,2017-10-07,45
1505,889,15:00:00,2017-08-31,45
1506,914,15:00:00,2017-11-17,40
1507,815,15:00:00,2017-10-04,25
1508,1000,09:00:00,2017-09-11,30
1509,667,21:00:00,2017-09-05,30
1510,692,15:00:00,2017-09-05,20
1511,591,15:00:00,2017-08-16,35
1512,898,18:00:00,2017-08-21,25
1513,592,18:00:00,2017-11-21,30
1514,58,12:00:00,2017-10-25,30
1515,624,18:00:00,2017-09-08,30
1516,987,15:00:00,2017-09-17,25
1517,935,09:00:00,2017-10-31,25
1518,380,09:00:00,2017-10-02,40
1519,495,15:00:00,2017-11-10,30
1520,171,09:00:00,2017-11-02,35
1521,320,12:00:00,2017-10-05,20
1522,62,09:00:00,2017-09-15,50
1523,121,15:00:00,2017-11-26,35
1524,244,21:00:00,2017-12-28,50
1525,767,18:00:00,2017-10-13,35
1526,533,15:00:00,2017-08-08,45
1527,696,09:00:00,2017-10-25,25
1528,30,21:00:00,2017-09-21,35
1529,1000,12:00:00,2017-10-21,50
1530,431,12:00:00,2017-09-27,20
1531,775,15:00:00,2017-08-04,25
1532,975,15:00:00,2017-08-02,25
1533,307,15:00:00,2017-08-09,50
1534,908,12:00:00,2017-09-20,50
1535,411,12:00:00,2017-12-07,30
1536,847,09:00:00,2017-10-29,45
1537,762,09:00:00,2017-08-09,50
1538,612,09:00:00,2017-10-19,50
1539,789,12:00:00,2017-11-07,25
1540,1000,18:00:00,2017-12-24,40
1541,971,18:00:00,2017-09-07,40
1542,473,21:00:00,2017-08-17,20
1543,233,12:00:00,2017-08-06,50
1544,610,15:00:00,2017-09-01,30
1545,400,09:00:00,2017-10-14,35
1546,381,18:00:00,2017-10-01,40
1547,600,09:00:00,2017-11-13,50
1548,233,12:00:00,2017-09-30,50
1549,574,15:00:00,2017-11-25,35
1550,541,12:00:00,2017-12-23,30
1551,469,09:00:00,2017-09-07,25
1552,920,21:00:00,2017-10-15,30
1553,947,21:00:00,2017-12-16,45
1554,299,21:00:00,2017-10-08,50
1555,936,12:00:00,2017-12-04,45
1556,280,21:00:00,2017-11-07,25
1557,443,21:00:00,2017-08-16,30
1558,977,12:00:00,2017-09-30,50
1559,869,21:00:00,2017-10-24,30
1560,313,18:00:00,2017-09-21,35
1561,713,09:00:00,2017-12-27,20
1562,419,21:00:00,2017-09-17,40
1563,428,09:00:00,2017-08-31,45
1564,657,12:00:00,2017-09-15,45
1565,407,12:00:00,2017-10-30,40
1566,818,21:00:00,2017-08-19,50
1567,361,18:00:00,2017-10-10,25
1568,155,15:00:00,2017-09-12,20
1569,528,15:00:00,2017-08-09,50
1570,616,09:00:00,2017-09-12,25
1571,654,21:00:00,2017-09-11,25
1572,708,09:00:00,2017-09-19,45
1573,279,15:00:00,2017-11-10,40
1574,463,15:00:00,2017-10-17,25
1575,411,12:00:00,2017-12-21,40
1576,162,09:00:00,2017-12-02,25
1577,663,15:00:00,2017-08-11,30
1578,595,12:00:00,2017-12-07,20
1579,58,21:00:00,2017-12-18,30
1580,162,09:00:00,2017-09-20,50
1581,130,18:00:00,2017-11-06,40
1582,677,21:00:00,2017-10-24,35
1583,127,15:00:00,2017-10-04,30
1584,345,15:00:00,2017-08-09,50
1585,340,09:00:00,2017-11-22,40
1586,525,21:00:00,2017-10-05,20
1587,127,21:00:00,2017-10-05,40
1588,213,12:00:00,2017-12-02,35
1589,773,09:00:00,2017-10-26,50
1590,127,21:00:00,2017-11-25,20
1591,631,09:00:00,2017-12-02,30
1592,493,09:00:00,2017-09-09,30
1593,607,12:00:00,2017-09-16,30
1594,97,12:00:00,2017-10-16,35
1595,600,12:00:00,2017-12-07,25
1596,667,12:00:00,2017-12-13,45
1597,38,09:00:00,2017-12-17,45
1598,601,09:00:00,2017-12-18,45
1599,227,18:00:00,2017-08-16,45
1600,491,18:00:00,2017-11-25,40
1601,368,15:00:00,2017-08-12,30
1602,379,18:00:00,2017-10-03,25
1603,774,18:00:00,2017-08-14,20
1604,986,21:00:00,2017-08-14,30
1605,718,18:00:00,2017-08-12,50
1606,938,18:00:00,2017-10-27,50
1607,766,09:00:00,2017-09-02,35
1608,967,09:00:00,2017-08-13,40
1609,480,09:00:00,2017-09-25,20
1610,740,21:00:00,2017-09-21,30
1611,706,09:00:00,2017-12-25,50
1612,325,12:00:00,2017-09-20,20
1613,889,09:00:00,2017-11-25,25
1614,150,12:00:00,2017-08-20,40
1615,742,15:00:00,2017-09-15,35
1616,148,18:00:00,2017-09-30,40
1617,770,21:00:00,2017-09-21,25
1618,365,12:00:00,2017-12-17,50
1619,264,09:00:00,2017-11-14,35
1620,967,09:00:00,2017-08-09,20
1621,91,15:00:00,2017-12-16,30
1622,679,15:00:00,2017-08-26,40
1623,392,18:00:00,2017-12-19,30
1624,185,18:00:00,2017-12-09,30
1625,820,15:00:00,2017-11-23,20
1626,11,12:00:00,2017-11-16,30
1627,293,18:00:00,2017-10-02,35
1628,940,21:00:00,2017-11-26,25
1629,237,09:00:00,2017-08-12,40
1630,770,15:00:00,2017-08-03,25
1631,964,21:00:00,2017-08-14,20
1632,972,15:00:00,2017-12-08,45
1633,272,15:00:00,2017-10-24,20
1634,336,21:00:00,2017-11-26,25
1635,502,21:00:00,2017-11-30,35
1636,324,09:00:00,2017-10-26,30
1637,258,18:00:00,2017-09-10,50
1638,136,21:00:00,2017-11-13,40
1639,275,18:00:00,2017-12-07,45
1640,160,21:00:00,2017-08-13,50
1641,713,18:00:00,2017-08-12,20
1642,518,15:00:00,2017-08-11,50
1643,369,15:00:00,2017-08-31,25
1644,854,21:00:00,2017-10-19,40
1645,681,09:00:00,2017-11-19,25
1646,49,09:00:00,2017-11-13,50
1647,244,15:00:00,2017-12-26,35
1648,888,09:00:00,2017-12-05,35
1649,624,21:00:00,2017-12-02,20
1650,524,09:00:00,2017-12-27,40
1651,167,15:00:00,2017-10-26,45
1652,865,15:00:00,2017-12-24,40
1653,202,12:00:00,2017-08-22,20
1654,917,15:00:00,2017-11-17,30
1655,665,21:00:00,2017-12-25,30
1656,554,18:00:00,2017-08-30,20
1657,880,12:00:00,2017-10-05,40
1658,174,15:00:00,2017-10-23,50
1659,568,12:00:00,2017-12-02,40
1660,101,09:00:00,2017-09-09,40
1661,181,09:00:00,2017-08-11,40
1662,150,12:00:00,2017-11-04,50
1663,161,09:00:00,2017-11-02,30
1664,448,09:00:00,2017-08-03,20
1665,293,15:00:00,2017-09-22,20
1666,413,18:00:00,2017-11-05,35
1667,44,18:00:00,2017-10-14,20
1668,707,21:00:00,2017-10-09,50
1669,813,18:00:00,2017-11-04,30
1670,420,09:00:00,2017-11-28,20
1671,457,12:00:00,2017-10-29,50
1672,258,12:00:00,2017-11-02,25
1673,897,15:00:00,2017-09-12,50
1674,112,21:00:00,2017-11-23,50
1675,828,12:00:00,2017-10-29,20
1676,426,12:00:00,2017-09-07,45
1677,990,12:00:00,2017-10-24,35
1678,232,12:00:00,2017-10-23,45
1679,556,18:00:00,2017-12-23,50
1680,532,12:00:00,2017-11-10,50
1681,592,21:00:00,2017-12-07,25
1682,184,12:00:00,2017-12-07,35
1683,884,09:00:00,2017-08-27,30
1684,820,15:00:00,2017-10-22,50
1685,93,09:00:00,2017-10-28,25
1686,760,15:00:00,2017-10-22,35
1687,316,21:00:00,2017-12-28,30
1688,770,12:00:00,2017-08-03,50
1689,623,15:00:00,2017-10-01,40
1690,23,21:00:00,2017-10-12,20
1691,332,18:00:00,2017-10-21,35
1692,112,18:00:00,2017-12-29,40
1693,926,12:00:00,2017-08-12,30
1694,712,18:00:00,2017-12-15,30
1695,317,15:00:00,2017-09-03,45
1696,803,09:00:00,2017-09-19,35
1697,255,21:00:00,2017-12-05,40
1698,30,15:00:00,2017-10-19,35
1699,363,12:00:00,2017-08-23,35
1700,939,15:00:00,2017-11-03,45
1701,320,09:00:00,2017-10-19,30
1702,911,18:00:00,2017-08-11,45
1703,19,21:00:00,2017-10-25,20
1704,114,09:00:00,2017-10-30,25
1705,120,21:00:00,2017-12-10,25
1706,463,15:00:00,2017-12-14,25
1707,631,09:00:00,2017-09-25,30
1708,23,15:00:00,2017-10-25,35
1709,107,21:00:00,2017-11-03,25
1710,407,09:00:00,2017-10-07,25
1711,51,12:00:00,2017-10-31,45
1712,97,15:00:00,2017-11-21,45
1713,626,12:00:00,2017-10-05,50
1714,469,21:00:00,2017-08-10,35
1715,936,12:00:00,2017-10-19,35
1716,331,12:00:00,2017-12-01,30
1717,772,12:00:00,2017-12-03,35
1718,660,18:00:00,2017-09-15,20
1719,323,15:00:00,2017-10-13,50
1720,819,12:00:00,2017-11-15,50
1721,567,18:00:00,2017-08-28,35
1722,976,09:00:00,2017-12-10,45
1723,290,21:00:00,2017-12-28,30
1724,150,18:00:00,2017-12-12,25
1725,424,21:00:00,2017-09-29,45
1726,695,09:00:00,2017-09-24,35
1727,554,12:00:00,2017-12-15,35
1728,377,21:00:00,2017-10-30,50
1729,471,18:00:00,2017-10-31,45
1730,665,15:00:00,2017-08-08,45
1731,277,09:00:00,2017-12-29,20
1732,45,18:00:00,2017-11-17,40
1733,166,12:00:00,2017-09-12,45
1734,380,12:00:00,2017-10-16,30
1735,589,15:00:00,2017-11-12,35
1736,636,09:00:00,2017-12-31,30
1737,501,09:00:00,2017-10-31,20
1738,460,15:00:00,2017-09-23,50
1739,727,18:00:00,2017-09-08,40
1740,587,18:00:00,2017-11-19,30
1741,993,18:00:00,2017-10-07,40
1742,436,21:00:00,2017-12-09,50
1743,492,21:00:00,2017-12-30,50
1744,489,12:00:00,2017-11-10,35
1745,801,18:00:00,2017-12-06,35
1746,824,18:00:00,2017-09-25,40
1747,874,09:00:00,2017-10-30,50
1748,32,21:00:00,2017-11-30,45
1749,448,21:00:00,2017-08-15,30
1750,509,09:00:00,2017-12-26,35
1751,12,12:00:00,2017-08-12,20
1752,189,15:00:00,2017-10-01,50
1753,460,09:00:00,2017-08-02,25
1754,892,12:00:00,2017-09-29,50
1755,109,18:00:00,2017-09-27,30
1756,199,12:00:00,2017-11-28,30
1757,771,12:00:00,2017-12-31,45
1758,587,12:00:00,2017-09-04,30
1759,4,15:00:00,2017-08-07,45
1760,598,12:00:00,2017-12-18,25
1761,114,09:00:00,2017-10-25,40
1762,233,09:00:00,2017-09-27,50
1763,124,18:00:00,2017-11-01,50
1764,978,21:00:00,2017-08-04,45
1765,712,12:00:00,2017-11-07,30
1766,520,12:00:00,2017-11-03,35
1767,938,15:00:00,2017-11-14,35
1768,851,09:00:00,2017-08-08,25
1769,277,12:00:00,2017-09-15,45
1770,999,18:00:00,2017-10-13,20
1771,781,15:00:00,2017-09-22,40
1772,910,12:00:00,2017-09-26,45
1773,205,12:00:00,2017-11-19,30
1774,310,18:00:00,2017-12-19,50
1775,973,21:00:00,2017-12-19,30
1776,272,12:00:00,2017-09-12,50
1777,593,18:00:00,2017-12-11,30
1778,221,15:00:00,2017-11-25,25
1779,650,15:00:00,2017-08-06,50
1780,382,18:00:00,2017-08-02,35
1781,972,18:00:00,2017-11-07,50
1782,903,18:00:00,2017-08-24,25
1783,682,09:00:00,2017-12-22,20
1784,910,12:00:00,2017-09-18,40
1785,615,21:00:00,2017-10-17,45
1786,494,15:00:00,2017-10-11,20
1787,259,12:00:00,2017-10-10,20
1788,631,21:00:00,2017-10-12,20
1789,279,15:00:00,2017-12-28,20
1790,304,09:00:00,2017-10-27,35
1791,95,12:00:00,2017-08-18,25
1792,416,15:00:00,2017-09-26,40
1793,418,09:00:00,2017-08-31,20
1794,323,09:00:00,2017-10-11,30
1795,432,09:00:00,2017-08-11,45
1796,539,09:00:00,2017-10-26,45
1797,55,09:00:00,2017-12-26,25
1798,413,12:00:00,2017-09-06,25
1799,383,21:00:00,2017-12-10,20
1800,631,21:00:00,2017-12-17,35
1801,196,12:00:00,2017-10-04,35
1802,23,18:00:00,2017-12-13,50
1803,60,12:00:00,2017-11-15,20
1804,284,15:00:00,2017-08-09,35
1805,602,12:00:00,2017-12-23,40
1806,836,18:00:00,2017-10-14,50
1807,62,15:00:00,2017-09-03,40
1808,55,21:00:00,2017-09-06,50
1809,342,09:00:00,2017-12-16,45
1810,612,12:00:00,2017-08-26,30
1811,544,09:00:00,2017-09-16,50
1812,77,09:00:00,2017-08-21,50
1813,749,12:00:00,2017-08-06,40
1814,392,15:00:00,2017-10-31,45
1815,141,18:00:00,2017-09-26,20
1816,445,09:00:00,2017-08-21,35
1817,12,12:00:00,2017-11-11,45
1818,574,09:00:00,2017-08-11,45
1819,593,21:00:00,2017-09-26,50
1820,539,15:00:00,2017-12-06,50
1821,264,21:00:00,2017-12-31,25
1822,342,12:00:00,2017-11-08,50
1823,669,09:00:00,2017-11-11,50
1824,537,21:00:00,2017-09-09,20
1825,472,12:00:00,2017-09-09,25
1826,407,18:00:00,2017-10-31,40
1827,721,12:00:00,2017-09-30,20
1828,472,15:00:00,2017-12-18,25
1829,91,12:00:00,2017-11-18,45
1830,348,15:00:00,2017-11-01,45
1831,329,21:00:00,2017-08-31,30
1832,574,15:00:00,2017-08-29,45
1833,382,21:00:00,2017-11-23,20
1834,233,18:00:00,2017-08-17,50
1835,879,09:00:00,2017-11-30,45
1836,651,12:00:00,2017-11-27,40
1837,95,21:00:00,2017-10-03,20
1838,596,21:00:00,2017-11-18,35
1839,982,18:00:00,2017-12-31,35
1840,834,18:00:00,2017-12-24,45
1841,846,15:00:00,2017-08-22,25
1842,98,12:00:00,2017-10-31,25
1843,689,15:00:00,2017-12-11,35
1844,441,12:00:00,2017-10-18,35
1845,843,18:00:00,2017-10-15,35
1846,750,21:00:00,2017-08-31,20
1847,566,18:00:00,2017-12-07,25
1848,659,15:00:00,2017-09-20,40
1849,697,18:00:00,2017-08-25,45
1850,879,18:00:00,2017-12-07,35
1851,277,18:00:00,2017-11-05,35
1852,239,21:00:00,2017-09-09,20
1853,993,09:00:00,2017-08-26,30
1854,358,18:00:00,2017-08-08,30
1855,383,18:00:00,2017-12-10,40
1856,37,15:00:00,2017-09-07,25
1857,37,15:00:00,2017-11-09,40
1858,995,21:00:00,2017-08-13,40
1859,573,15:00:00,2017-12-20,30
1860,9,15:00:00,2017-08-20,25
1861,189,18:00:00,2017-12-03,20
1862,905,12:00:00,2017-12-11,20
1863,344,12:00:00,2017-12-09,30
1864,812,15:00:00,2017-12-24,20
1865,823,21:00:00,2017-10-04,25
1866,941,15:00:00,2017-12-31,50
1867,692,18:00:00,2017-11-02,30
1868,734,21:00:00,2017-12-12,45
1869,348,12:00:00,2017-11-05,40
1870,176,09:00:00,2017-10-22,25
1871,375,21:00:00,2017-11-28,20
1872,525,21:00:00,2017-12-04,20
1873,148,09:00:00,2017-08-14,35
1874,988,12:00:00,2017-10-12,35
1875,472,18:00:00,2017-10-18,30
1876,604,15:00:00,2017-12-17,45
1877,741,09:00:00,2017-08-22,50
1878,62,21:00:00,2017-08-14,20
1879,511,09:00:00,2017-08-31,45
1880,939,21:00:00,2017-08-05,30
1881,903,18:00:00,2017-08-07,45
1882,8,12:00:00,2017-10-26,45
1883,796,09:00:00,2017-11-01,45
1884,789,15:00:00,2017-12-11,30
1885,454,15:00:00,2017-12-18,25
1886,325,09:00:00,2017-09-28,35
1887,115,09:00:00,2017-12-05,50
1888,36,15:00:00,2017-12-21,20
1889,242,12:00:00,2017-09-06,50
1890,967,12:00:00,2017-12-20,35
1891,851,15:00:00,2017-12-10,50
1892,196,15:00:00,2017-08-13,45
1893,827,18:00:00,2017-11-12,40
1894,516,18:00:00,2017-12-06,45
1895,617,21:00:00,2017-10-16,40
1896,740,15:00:00,2017-12-09,25
1897,783,12:00:00,2017-11-18,35
1898,116,15:00:00,2017-08-23,25
1899,181,15:00:00,2017-10-24,35
1900,570,15:00:00,2017-08-18,25
1901,203,12:00:00,2017-08-15,25
1902,585,18:00:00,2017-08-31,30
1903,233,12:00:00,2017-10-25,40
1904,460,21:00:00,2017-12-06,20
1905,867,09:00:00,2017-09-26,40
1906,334,09:00:00,2017-11-11,25
1907,19,18:00:00,2017-12-28,35
1908,713,15:00:00,2017-09-03,30
1909,108,15:00:00,2017-08-04,35
1910,259,21:00:00,2017-08-10,25
1911,319,09:00:00,2017-11-20,20
1912,677,12:00:00,2017-09-16,20
1913,4,09:00:00,2017-12-26,25
1914,361,09:00:00,2017-09-27,35
1915,83,15:00:00,2017-09-18,25
1916,816,18:00:00,2017-12-21,30
1917,667,09:00:00,2017-12-11,45
1918,192,12:00:00,2017-12-28,30
1919,480,18:00:00,2017-08-22,50
1920,886,15:00:00,2017-12-28,40
1921,470,12:00:00,2017-08-07,20
1922,190,21:00:00,2017-11-09,50
1923,51,21:00:00,2017-08-24,25
1924,623,21:00:00,2017-12-28,45
1925,475,15:00:00,2017-12-02,30
1926,4,18:00:00,2017-08-17,30
1927,889,21:00:00,2017-09-25,45
1928,783,15:00:00,2017-12-21,45
1929,797,18:00:00,2017-08-11,20
1930,211,21:00:00,2017-12-08,45
1931,62,15:00:00,2017-11-25,35
1932,995,21:00:00,2017-08-02,45
1933,965,15:00:00,2017-09-15,40
1934,696,21:00:00,2017-09-08,50
1935,336,15:00:00,2017-12-20,25
1936,889,18:00:00,2017-11-08,25
1937,666,12:00:00,2017-11-06,25
1938,23,09:00:00,2017-09-04,35
1939,266,21:00:00,2017-08-08,30
1940,202,18:00:00,2017-11-13,45
1941,444,21:00:00,2017-09-05,35
1942,967,09:00:00,2017-11-25,35
1943,714,09:00:00,2017-11-07,30
1944,724,12:00:00,2017-12-13,45
1945,339,15:00:00,2017-09-04,20
1946,757,18:00:00,2017-10-14,25
1947,205,09:00:00,2017-10-10,30
1948,141,21:00:00,2017-09-02,45
1949,65,12:00:00,2017-12-04,40
1950,199,21:00:00,2017-09-17,30
1951,352,18:00:00,2017-12-09,30
1952,222,12:00:00,2017-11-29,40
1953,489,09:00:00,2017-12-28,25
1954,358,18:00:00,2017-09-20,45
1955,362,21:00:00,2017-10-30,30
1956,402,21:00:00,2017-12-13,40
1957,759,18:00:00,2017-08-20,45
1958,965,12:00:00,2017-09-04,50
1959,26,12:00:00,2017-10-22,30
1960,381,18:00:00,2017-08-03,40
1961,749,12:00:00,2017-09-08,25
1962,329,21:00:00,2017-08-14,45
1963,128,12:00:00,2017-11-22,50
1964,645,09:00:00,2017-12-27,30
1965,525,21:00:00,2017-09-21,50
1966,697,12:00:00,2017-09-07,40
1967,482,21:00:00,2017-11-17,50
1968,929,21:00:00,2017-11-13,20
1969,742,21:00:00,2017-12-20,25
1970,696,15:00:00,2017-10-02,45
1971,775,18:00:00,2017-11-27,30
1972,766,09:00:00,2017-09-29,20
1973,684,12:00:00,2017-08-08,20
1974,68,12:00:00,2017-10-05,45
1975,160,18:00:00,2017-09-03,25
1976,382,15:00:00,2017-08-21,35
1977,410,12:00:00,2017-12-26,35
1978,619,12:00:00,2017-10-29,20
1979,194,12:00:00,2017-09-17,30
1980,863,18:00:00,2017-12-27,45
1981,664,18:00:00,2017-12-04,45
1982,899,15:00:00,2017-12-15,50
1983,862,21:00:00,2017-12-02,25
1984,416,12:00:00,2017-08-11,20
1985,89,12:00:00,2017-09-10,35
1986,574,12:00:00,2017-12-14,35
1987,827,21:00:00,2017-09-15,45
1988,509,15:00:00,2017-09-07,35
1989,767,15:00:00,2017-11-14,50
1990,771,09:00:00,2017-09-10,45
1991,458,21:00:00,2017-09-07,45
1992,374,18:00:00,2017-12-05,50
1993,260,21:00:00,2017-11-05,40
1994,525,12:00:00,2017-12-21,40
1995,850,12:00:00,2017-09-05,50
1996,216,21:00:00,2017-09-16,45
1997,250,21:00:00,2017-09-26,50
1998,240,21:00:00,2017-12-08,40
1999,923,15:00:00,2017-11-29,35
2000,939,15:00:00,2017-12-09,50
